,dt,o,h,l,c
25073,2021-06-06 08:30:00,36177.38904905,36342.8566,35992.6945355,36316.38050138
25074,2021-06-06 09:00:00,36317.50484524,36417.955263,36164.23075113,36164.23075113
25075,2021-06-06 09:30:00,36213.33013944,36294.54549625,36138.6592,36178.36781979
25076,2021-06-06 10:00:00,36178.36780688,36199.6747713,35944.8698536,35981.98966711
25077,2021-06-06 10:30:00,36017.8391395,36031.49826766,35854.13429343,36022.03876431
25078,2021-06-06 11:00:00,36022.59609724,36134.6146,35829.0,35882.12333926
25079,2021-06-06 11:30:00,35882.12333927,36032.99999999,35858.33924567,35873.07368186
25080,2021-06-06 12:00:00,35876.25961166,36102.61055382,35826.89201942,36086.95652173
25081,2021-06-06 12:30:00,36096.53514563,36096.53514563,35817.49654379,35871.0
25082,2021-06-06 13:00:00,35874.65043605,36008.35543364,35663.0,35782.14465875
25083,2021-06-06 13:30:00,35786.0,35845.0,35567.29577,35637.87483004
25084,2021-06-06 14:00:00,35644.72495682,35710.0,35480.0,35707.24118328
25085,2021-06-06 14:30:00,35713.00000001,36207.62518148,35637.95699376,36111.22235658
25086,2021-06-06 15:00:00,36111.22235659,36434.10715355,36068.3111351,36154.09009623
25087,2021-06-06 15:30:00,36154.09009624,36213.09053835,36091.00000001,36175.30962359
25088,2021-06-06 16:00:00,36172.32206854,36300.0,36128.98446129,36182.76369292
25089,2021-06-06 16:30:00,36182.76369292,36287.55947334,36172.40831752,36223.02478479
25090,2021-06-06 17:00:00,36226.33911831,36226.33911831,36011.6039814,36054.0
25091,2021-06-06 17:30:00,36054.00000001,36125.46275658,35942.0289855,36047.47430326
25092,2021-06-06 18:00:00,36048.49026562,36048.49026562,35854.13429343,35914.42532876
25093,2021-06-06 18:30:00,35898.99532028,35999.0,35854.13429343,35895.0
25094,2021-06-06 19:00:00,35879.0,35897.52757165,35735.5922,35834.12105742
25095,2021-06-06 19:30:00,35835.31389992,35835.31389992,35726.09879537,35753.0
25096,2021-06-06 20:00:00,35727.88521008,35888.68451839,35616.014,35845.74664062
25097,2021-06-06 20:30:00,35841.69120017,35978.59740152,35773.63627574,35976.63768846
25098,2021-06-06 21:00:00,35960.76583914,35986.0,35862.99999999,35945.15402141
25099,2021-06-06 21:30:00,35955.10648415,35989.79591836,35887.76415617,35937.51169493
25100,2021-06-06 22:00:00,35937.51169493,35940.24760965,35503.9145627,35563.64211425
25101,2021-06-06 22:30:00,35558.0,35561.69743165,35228.85797003,35550.70901488
25102,2021-06-06 23:00:00,35540.88217654,35698.26084715,35485.1549806,35670.62971331
25103,2021-06-06 23:30:00,35660.99999999,35840.0,35627.7153185,35793.27803154
25104,2021-06-07 00:00:00,35793.27802154,36341.5824683,35538.7802,36302.79210435
25105,2021-06-07 00:30:00,36265.93415938,36392.9372141,36160.18422993,36292.50244462
25106,2021-06-07 01:00:00,36305.00511348,36394.94992856,36166.35064534,36244.98341479
25107,2021-06-07 01:30:00,36246.81349306,36811.59420289,36246.81349306,36683.00889714
25108,2021-06-07 02:00:00,36677.84665954,36745.63710599,36559.55248857,36602.10851842
25109,2021-06-07 02:30:00,36594.0,36714.68298014,36560.0,36625.07444146
25110,2021-06-07 03:00:00,36653.58630942,36714.71879434,36468.31731362,36551.36334748
25111,2021-06-07 03:30:00,36548.99543803,36600.16419992,36312.5,36387.34747952
25112,2021-06-07 04:00:00,36387.34747952,36556.83089033,36250.00001,36287.45349679
25113,2021-06-07 04:30:00,36300.38185413,36359.397431,36231.88405797,36260.98126193
25114,2021-06-07 05:00:00,36268.70556365,36338.86593671,36212.48317986,36263.91980932
25115,2021-06-07 05:30:00,36263.91979065,36402.22186813,36086.95652174,36291.62946556
25116,2021-06-07 06:00:00,36293.23026489,36351.6430274,36102.49660485,36151.19259227
25117,2021-06-07 06:30:00,36146.44283927,36193.78819458,36050.65450577,36050.65450578
25118,2021-06-07 07:00:00,36072.84938064,36138.33748342,35887.1772,36084.0
25119,2021-06-07 07:30:00,36068.23345745,36202.2098625,36040.0,36135.29274464
25120,2021-06-07 08:00:00,36144.06057629,36311.2682,35900.66877282,35968.24028865
25121,2021-06-07 08:30:00,35963.0,36150.8112,35963.0,36091.28846448
25122,2021-06-07 09:00:00,36100.0,36321.9318,36044.0,36299.29306674
25123,2021-06-07 09:30:00,36299.29306675,36378.97440117,36238.856123,36276.17113891
25124,2021-06-07 10:00:00,36274.35729517,36582.74020394,36274.35729517,36555.8093381
25125,2021-06-07 10:30:00,36564.6536185,36593.95335521,36488.36418739,36503.0
25126,2021-06-07 11:00:00,36503.00000001,36577.00936147,36440.14514471,36516.0
25127,2021-06-07 11:30:00,36510.52077629,36510.52077629,36318.34490187,36376.99983562
25128,2021-06-07 12:00:00,36380.51672225,36425.24934083,36252.0,36337.56520204
25129,2021-06-07 12:30:00,36346.07037725,36769.99999999,36346.07037725,36608.24369435
25130,2021-06-07 13:00:00,36631.0,36714.62867265,36470.29655365,36512.82568646
25131,2021-06-07 13:30:00,36526.17381564,36560.21548321,36276.0,36330.770926
25132,2021-06-07 14:00:00,36322.89613066,36322.89613066,35978.57054068,36066.51307625
25133,2021-06-07 14:30:00,36066.51308625,36155.0847548,35887.44275866,36063.85535666
25134,2021-06-07 15:00:00,36060.0,36106.02891959,35965.0,36064.0
25135,2021-06-07 15:30:00,36078.09123052,36091.0,35949.21849518,36021.78283917
25136,2021-06-07 16:00:00,36024.22001545,36063.98471408,35704.38388766,35818.9679956
25137,2021-06-07 16:30:00,35805.52345925,35881.0,35744.18816403,35785.00000001
25138,2021-06-07 17:00:00,35791.88120862,35876.5756,35582.30774156,35855.90202101
25139,2021-06-07 17:30:00,35851.67192524,35851.67192524,35591.97877732,35738.47670876
25140,2021-06-07 18:00:00,35731.12137498,35761.0,35464.0,35648.56242258
25141,2021-06-07 18:30:00,35643.70882694,35687.25334909,35425.0,35517.0
25142,2021-06-07 19:00:00,35483.0,35579.0,35343.4592,35469.88831676
25143,2021-06-07 19:30:00,35462.0,35672.03515326,35396.96252569,35634.08231341
25144,2021-06-07 20:00:00,35635.33960911,35720.2432,35425.166,35485.49394031
25145,2021-06-07 20:30:00,35483.71983363,35527.40872752,34014.01244566,34432.72183328
25146,2021-06-07 21:00:00,34449.72981034,34630.25125039,33653.03505109,33974.0
25147,2021-06-07 21:30:00,33958.52645063,34303.8753936,33924.0,34119.17290981
25148,2021-06-07 22:00:00,34107.54071189,34270.56503392,33992.86650655,34141.62795694
25149,2021-06-07 22:30:00,34135.12000003,34164.37184836,33937.148,34150.77251047
25150,2021-06-07 23:00:00,34156.72043336,34160.0,33634.74630702,33806.36004278
25151,2021-06-07 23:30:00,33832.32128567,33939.35542484,33368.94951924,33559.55949502
25152,2021-06-08 00:00:00,33566.41392901,34055.9168,33481.07041529,33590.61090739
25153,2021-06-08 00:30:00,33587.0,33680.19173341,33353.47609216,33641.29449808
25154,2021-06-08 01:00:00,33667.17076833,33951.997,33541.69961109,33702.11179989
25155,2021-06-08 01:30:00,33723.00000001,33777.26019332,33568.76280277,33768.10752425
25156,2021-06-08 02:00:00,33796.10997191,33875.2221233,33584.97317024,33588.43258645
25157,2021-06-08 02:30:00,33579.94896548,33579.94896548,32385.85979394,32695.18446514
25158,2021-06-08 03:00:00,32695.18446514,32821.70017272,32455.07659534,32587.14050857
25159,2021-06-08 03:30:00,32578.07390661,32872.21920469,32512.0,32814.20213444
25160,2021-06-08 04:00:00,32817.13315065,33092.99994671,32760.0532,32773.08571486
25161,2021-06-08 04:30:00,32768.69266014,32958.00665363,32665.80583973,32848.19838563
25162,2021-06-08 05:00:00,32841.78705711,32968.0284,32707.45927396,32715.9195837
25163,2021-06-08 05:30:00,32706.32459285,32921.2747026,32501.0,32904.58373169
25164,2021-06-08 06:00:00,32890.45548456,32933.51910887,32644.810264,32680.8893915
25165,2021-06-08 06:30:00,32686.24312429,32816.834069,32568.4869748,32622.52083397
25166,2021-06-08 07:00:00,32613.013,33234.69387755,32142.15240638,33128.57028686
25167,2021-06-08 07:30:00,33109.51733444,33175.11787379,32843.1372066,32976.07346952
25168,2021-06-08 08:00:00,32969.11183429,33343.24156432,32969.11183429,33303.0
25169,2021-06-08 08:30:00,33299.07847779,33321.74214063,32868.55882974,32893.50942514
25170,2021-06-08 09:00:00,32899.56660636,32947.46558153,32726.52938325,32794.0
25171,2021-06-08 09:30:00,32775.56265124,32926.93418739,32693.62977561,32819.15458821
25172,2021-06-08 10:00:00,32815.0,33175.49187901,32811.8191367,32880.18767855
25173,2021-06-08 10:30:00,32874.91463697,32893.79604488,32683.67346938,32807.38309218
25174,2021-06-08 11:00:00,32803.61937235,33042.13977363,32708.53220872,32875.28828523
25175,2021-06-08 11:30:00,32891.29788277,33193.38229357,32770.82623588,33095.14933254
25176,2021-06-08 12:00:00,33102.3740169,33151.14468673,32957.69728883,33012.99999999
25177,2021-06-08 12:30:00,33013.0,33074.34646549,32804.68502629,32878.97497647
25178,2021-06-08 13:00:00,32878.97497645,32941.57486732,32573.1812,32646.74379728
25179,2021-06-08 13:30:00,32647.0012377,32806.57125633,32375.0,32375.0
25180,2021-06-08 14:00:00,32375.0,32525.40850668,31608.58710571,31850.6420735
25181,2021-06-08 14:30:00,31862.11433406,31964.83722394,31433.47971759,31726.94580183
25182,2021-06-08 15:00:00,31761.20620823,31820.55918697,31030.6122449,31408.42075732
25183,2021-06-08 15:30:00,31408.42075733,31770.33384,31262.53611016,31709.68619711
25184,2021-06-08 16:00:00,31702.75322214,32352.0,31580.87409007,32045.1235089
25185,2021-06-08 16:30:00,32078.21073169,32200.0,31881.99584195,32160.62730787
25186,2021-06-08 17:00:00,32175.02858752,32189.78461218,31857.14285714,32000.051616
25187,2021-06-08 17:30:00,31985.19474351,32161.62011326,31925.04074277,32156.78435225
25188,2021-06-08 18:00:00,32154.78377836,32553.5243614,32079.0,32358.30573091
25189,2021-06-08 18:30:00,32370.83726667,32758.73190258,32313.0778136,32728.53014565
25190,2021-06-08 19:00:00,32732.95581726,32825.57426595,32635.10037744,32667.22071026
25191,2021-06-08 19:30:00,32690.95425577,33000.0,32687.40975951,32889.44404358
25192,2021-06-08 20:00:00,32871.77014004,33265.55326439,32683.67346938,33232.09732914
25193,2021-06-08 20:30:00,33220.00337002,33812.5,33076.76601875,33587.17719496
25194,2021-06-08 21:00:00,33596.76581671,33778.75040174,33445.91056993,33539.74422287
25195,2021-06-08 21:30:00,33539.74422287,33700.94106749,33281.0086,33471.74145163
25196,2021-06-08 22:00:00,33454.23159609,33644.57325646,33368.70780292,33620.12866021
25197,2021-06-08 22:30:00,33620.12866021,33767.76405852,33361.6324113,33427.15092493
25198,2021-06-08 23:00:00,33455.31940979,33628.00430279,33393.6288,33430.40466361
25199,2021-06-08 23:30:00,33454.05077593,33546.49086699,33318.17390126,33383.64977671
25200,2021-06-09 00:00:00,33379.52622465,33516.2288742,32896.55257742,32939.08650709
25201,2021-06-09 00:30:00,32934.46128817,33200.0,32872.0,32900.0
25202,2021-06-09 01:00:00,32900.0,33026.47527251,32852.92670318,33001.29611805
25203,2021-06-09 01:30:00,32987.97771744,32987.97771744,32459.27473613,32522.23493778
25204,2021-06-09 02:00:00,32522.23493778,32669.10884333,32408.1632653,32539.8177305
25205,2021-06-09 02:30:00,32534.381182,33187.5,32447.41637561,32809.33025025
25206,2021-06-09 03:00:00,32897.57643004,33083.36905,32623.36883528,32975.4449471
25207,2021-06-09 03:30:00,32969.62144062,33000.0,32798.4216,32863.40625138
25208,2021-06-09 04:00:00,32927.08956371,32960.80043243,32552.00505495,32662.83951816
25209,2021-06-09 04:30:00,32633.57925399,32978.94540115,32633.57925399,32978.94540115
25210,2021-06-09 05:00:00,32978.94539115,33759.0,32928.66189758,33572.07483439
25211,2021-06-09 05:30:00,33551.21063287,33601.68227798,33419.98718222,33473.39551953
25212,2021-06-09 06:00:00,33507.0898948,33992.62266037,33437.40001001,33878.7848931
25213,2021-06-09 06:30:00,33915.23828213,34344.498423,33680.08164538,34211.57643242
25214,2021-06-09 07:00:00,34206.83799034,34489.08988991,34085.0,34156.66540545
25215,2021-06-09 07:30:00,34158.76710828,34357.79638767,34122.3104445,34159.24358451
25216,2021-06-09 08:00:00,34152.4712289,34300.0,33838.19998408,34013.4370571
25217,2021-06-09 08:30:00,33996.82852682,34100.0,33822.7188369,34016.19584175
25218,2021-06-09 09:00:00,34048.36760827,34377.16053029,33976.80626437,34223.12050243
25219,2021-06-09 09:30:00,34226.69335126,34338.74210212,33987.0,33987.0
25220,2021-06-09 10:00:00,34012.29170881,34343.88231924,33938.67785987,34321.21106692
25221,2021-06-09 10:30:00,34284.20669337,34688.0,34237.0,34491.05408998
25222,2021-06-09 11:00:00,34485.55863355,34750.0,34368.84280208,34593.075585
25223,2021-06-09 11:30:00,34587.46518495,35020.46090621,34500.21646519,34959.90227804
25224,2021-06-09 12:00:00,34959.90227805,35399.99999999,34959.90227805,35121.22378182
25225,2021-06-09 12:30:00,35127.18340865,35191.9790237,34838.22698606,34896.94584661
25226,2021-06-09 13:00:00,34890.60905951,35149.56352216,34731.33465989,34908.77272794
25227,2021-06-09 13:30:00,34932.89250244,35078.26940137,34812.5,35078.26940137
25228,2021-06-09 14:00:00,35074.40175531,35354.53954557,34887.75510204,34951.95522587
25229,2021-06-09 14:30:00,34984.19708915,35228.29028262,34588.74195054,34652.38925879
25230,2021-06-09 15:00:00,34652.38926879,36645.22356721,34652.38926879,36418.46337282
25231,2021-06-09 15:30:00,36389.80595603,36608.92447474,36263.96169293,36340.00778883
25232,2021-06-09 16:00:00,36350.0,36474.3705249,36000.0,36362.75794305
25233,2021-06-09 16:30:00,36350.00781346,36691.2342,36228.36115583,36489.91620069
25234,2021-06-09 17:00:00,36489.81752469,36904.959,36445.57136334,36480.11656873
25235,2021-06-09 17:30:00,36478.29260849,36564.19619086,36277.0,36555.01751334
25236,2021-06-09 18:00:00,36555.01751334,36816.94691941,36261.4733427,36293.179509
25237,2021-06-09 18:30:00,36308.27304884,36322.98769422,35818.59075692,35893.0337275
25238,2021-06-09 19:00:00,35887.65157299,36128.34130264,35660.65792824,36074.94440328
25239,2021-06-09 19:30:00,36074.94440328,36409.80533378,35987.63254213,36254.92468583
25240,2021-06-09 20:00:00,36267.37628298,36350.0,36120.76019232,36238.47383447
25241,2021-06-09 20:30:00,36238.48778669,36500.0,36218.09971692,36383.0
25242,2021-06-09 21:00:00,36393.18028999,36579.86,36205.98850065,36232.55040077
25243,2021-06-09 21:30:00,36232.55040077,36760.0,36232.55040077,36640.53599757
25244,2021-06-09 22:00:00,36642.52422239,37290.0,36500.0,37165.80819436
25245,2021-06-09 22:30:00,37159.07241071,37225.87906707,36934.1391126,37121.33654885
25246,2021-06-09 23:00:00,37096.58878016,37400.0,36960.99386433,37393.17908348
25247,2021-06-09 23:30:00,37394.66440959,37521.75636668,37250.00011607,37350.0
25248,2021-06-10 00:00:00,37375.3837756,37640.97583326,36873.66706351,37137.12120481
25249,2021-06-10 00:30:00,37156.6474879,37235.14459333,36950.10051479,36953.78385596
25250,2021-06-10 01:00:00,36948.29951401,37337.28451736,36948.29951401,37202.95800972
25251,2021-06-10 01:30:00,37200.93786246,37207.91325402,36880.80406836,36880.80406836
25252,2021-06-10 02:00:00,36887.77074963,37060.79804993,36765.35532846,36915.9067502
25253,2021-06-10 02:30:00,36915.90675021,37107.65114764,36841.00000001,37107.65114764
25254,2021-06-10 03:00:00,37111.36255036,37447.21762655,37111.36255036,37239.98428127
25255,2021-06-10 03:30:00,37232.25804412,37274.93067022,36949.31998194,36949.45681929
25256,2021-06-10 04:00:00,36962.02409031,37220.81708464,36875.9294252,36875.9294252
25257,2021-06-10 04:30:00,36877.93022645,36947.91,36668.34180264,36812.9262564
25258,2021-06-10 05:00:00,36799.04191314,36941.75358061,36550.98750544,36623.90742115
25259,2021-06-10 05:30:00,36623.90742115,36876.90466859,36540.81632653,36824.31257394
25260,2021-06-10 06:00:00,36817.73877157,36819.57188023,36559.45301883,36788.10834492
25261,2021-06-10 06:30:00,36790.94857829,37031.0,36638.88270051,36722.03334506
25262,2021-06-10 07:00:00,36756.59572707,36981.23322842,36635.33283437,36852.5352131
25263,2021-06-10 07:30:00,36850.69263972,36971.0,36737.14894916,36958.9429798
25264,2021-06-10 08:00:00,36957.39386209,36997.8584424,36711.00248748,36826.52721436
25265,2021-06-10 08:30:00,36830.51565051,36872.4321616,36311.81671051,36401.50359028
25266,2021-06-10 09:00:00,36401.50359029,36464.08650908,36240.44017047,36407.40165559
25267,2021-06-10 09:30:00,36396.7706429,37573.3333333,36392.28919906,37440.87137923
25268,2021-06-10 10:00:00,37440.8594171,38420.0,37353.0442,38150.47849813
25269,2021-06-10 10:30:00,38150.47849813,38265.77558979,37807.79225993,37830.96797763
25270,2021-06-10 11:00:00,37842.14763858,38169.54715252,37800.0,37876.45736657
25271,2021-06-10 11:30:00,37880.13265978,37958.48563957,37692.91189224,37834.27905323
25272,2021-06-10 12:00:00,37829.14067277,37888.90110166,37400.0,37456.37892351
25273,2021-06-10 12:30:00,37431.95015137,37957.78407203,37423.93315529,37773.59726734
25274,2021-06-10 13:00:00,37773.59726734,37823.7080324,37486.03230041,37564.20668516
25275,2021-06-10 13:30:00,37571.19593421,37905.02833583,37481.86951729,37848.81980215
25276,2021-06-10 14:00:00,37859.71074519,38170.90800555,37033.13234827,37309.21083699
25277,2021-06-10 14:30:00,37318.11753301,37340.41661004,36784.57850548,37009.30896591
25278,2021-06-10 15:00:00,37010.01875933,37228.64430279,36878.55296515,37033.54672756
25279,2021-06-10 15:30:00,37035.39846044,37068.75951993,36646.58925806,36911.96427927
25280,2021-06-10 16:00:00,36905.44824959,37148.14359771,36687.30545552,36718.03173486
25281,2021-06-10 16:30:00,36736.82726839,37024.0,36662.22217489,36809.31254259
25282,2021-06-10 17:00:00,36809.31254259,36918.46547451,36315.8817618,36372.46010608
25283,2021-06-10 17:30:00,36368.16725327,36704.88019795,36184.0,36464.88333256
25284,2021-06-10 18:00:00,36450.06806572,36832.60510442,36435.35252462,36747.76679871
25285,2021-06-10 18:30:00,36747.76679871,36778.43740115,36500.0,36762.60686687
25286,2021-06-10 19:00:00,36756.86131894,36844.09760434,36418.74690128,36455.92178664
25287,2021-06-10 19:30:00,36485.16005179,36768.28161904,36361.02302045,36681.01917284
25288,2021-06-10 20:00:00,36681.01917284,36700.89395363,35857.46559013,36024.21913062
25289,2021-06-10 20:30:00,36024.21913062,36488.9278,35814.10370204,36480.61051946
25290,2021-06-10 21:00:00,36475.22146091,36693.30813212,36168.90380242,36616.23434179
25291,2021-06-10 21:30:00,36624.73368468,36715.73622559,36556.79816621,36708.51163847
25292,2021-06-10 22:00:00,36708.54735436,37080.0,36604.85447696,36780.0
25293,2021-06-10 22:30:00,36780.0,36878.20840186,36587.39066825,36842.14685627
25294,2021-06-10 23:00:00,36834.32322329,36915.673,36728.81253541,36793.3394203
25295,2021-06-10 23:30:00,36797.40192623,36961.5466,36617.27306996,36641.4
25296,2021-06-11 00:00:00,36687.93344857,37238.56848,36337.17426774,36703.00766896
25297,2021-06-11 00:30:00,36700.42890053,36779.15551733,36389.5448,36423.99281858
25298,2021-06-11 01:00:00,36408.13462806,36485.31439992,35974.68860854,36081.4970639
