t,o,h,l,c,v
1604556000000,14314.30802517,14369.27138338,14289.992578,14309.99999999,26.10302353
1604557800000,14310.0,14360.81297576,14272.26189579,14326.45868001,26.80078562
1604559600000,14322.92244166,14468.8838,14315.28425475,14445.01701066,65.74837748
1604561400000,14439.45958921,14500.0,14432.40013527,14470.29656864,66.72202865
1604563200000,14470.29656865,14529.18,14395.62117729,14458.24884467,84.15895505
1604565000000,14457.05466237,14457.75551032,14353.1685,14435.1220338,43.95069199
1604566800000,14439.0030827,14439.0030827,14360.0,14423.0,33.40020306
1604568600000,14423.0,14483.3503272,14423.0,14457.78985699,18.20608682
1604570400000,14456.23427439,14527.6907934,14448.73861848,14502.67553796,53.57495336
1604572200000,14502.17525514,14633.88811464,14477.06715572,14633.88811464,83.73023171
1604574000000,14633.89831017,14661.47785391,14515.21579323,14582.67147833,51.02831581
1604575800000,14589.3332075,14730.08099688,14586.79368963,14707.58113402,69.58559406
1604577600000,14713.80905606,14780.0,14612.05713371,14767.55235874,95.08057619
1604579400000,14769.46564149,14903.26099271,14737.31638287,14870.79218519,133.51150487
1604581200000,14875.0,14963.53252431,14803.40640164,14932.02073836,91.23123999
1604583000000,14931.501362,14935.02459165,14719.2564196,14811.22532064,94.29870623
1604584800000,14811.22532064,14900.0,14777.30811029,14854.53489353,27.70348635
1604586600000,14856.1768813,14896.69999998,14806.96522016,14881.34286449,61.44435405
1604588400000,14881.3428645,14947.22012797,14852.63100021,14897.73670801,37.94156541
1604590200000,14905.32088111,15127.82027411,14876.8074471,15077.08238429,136.7478583
1604592000000,15078.71563604,15285.28954218,15060.70464727,15211.15661527,188.24061626
1604593800000,15211.15661528,15241.62005395,15082.251253,15139.58930946,102.25816718
1604595600000,15139.58930899,15210.96128703,15022.251253,15053.3909024,36.48427144
1604597400000,15060.25972439,15130.91781364,14734.96636049,15027.71819362,140.07468106
1604599200000,15027.71819363,15081.81543141,14899.96806368,14917.05416328,48.35250743
1604601000000,14912.24710595,14957.28084839,14859.52536995,14931.47317841,37.3948543
1604602800000,14931.47317841,15040.18555088,14900.0,14973.52406466,42.56186596
1604604600000,14974.35224517,15108.28839982,14974.35224517,15108.28839982,36.4621504
1604606400000,15108.28839982,15150.0,15034.9870304,15036.58152378,38.62379074
1604608200000,15035.82971576,15104.0972908,15008.33588842,15062.45215255,23.36366913
1604610000000,15056.6007278,15195.0,15056.6007278,15195.0,16.80818471
1604611800000,15194.99999999,15252.63772838,15135.25023815,15210.0,23.23234817
1604613600000,15216.78210345,15497.9,15178.12566453,15384.69262245,51.47547817
1604615400000,15384.69262245,15573.59999998,15348.55724309,15539.02439629,45.12599439
1604617200000,15537.98818406,15740.0,15484.86869361,15665.57843855,78.36455475
1604619000000,15658.89442345,15658.89442345,15453.16861308,15586.95349434,61.7742722
1604620800000,15586.62393436,15717.4,15400.0,15703.20170097,69.62643939
1604622600000,15702.70630475,15941.90293249,15654.20876098,15851.32083742,114.38875228
1604624400000,15853.41749356,15947.42130974,15756.92793455,15806.9038556,32.07618256
1604626200000,15806.90385556,15900.0,15745.46066583,15756.92793455,35.37845952
1604628000000,15756.09945645,15856.48504635,15683.779602,15706.5924375,65.82225027
1604629800000,15718.9624164,15722.45128281,15539.87111291,15632.98685977,45.24529434
1604631600000,15634.26398324,15666.994572,15455.9713788,15599.5245475,30.05525252
1604633400000,15582.23315084,15628.6233669,15423.88381198,15453.97445651,30.90661526
1604635200000,15436.99315869,15546.17618913,15425.62939841,15524.81590052,12.06284097
1604637000000,15524.81590052,15569.73957713,15430.13747177,15535.68398118,17.23784081
1604638800000,15540.17921035,15620.06139999,15478.77416782,15610.69440356,15.07168748
1604640600000,15612.94441002,15695.0,15612.94441001,15639.0,37.022589
1604642400000,15638.80732645,15717.44839144,15627.8641193,15672.4146251,43.39483224
1604644200000,15672.41462509,15748.0,15669.32145441,15681.20888376,24.05767537
1604646000000,15680.42499496,15775.02008073,15664.89931613,15770.58422565,34.98850723
1604647800000,15769.79573191,15771.33035031,15706.74656147,15732.21664776,35.74279896
1604649600000,15737.51295845,15737.51295845,15651.31248241,15676.44496079,58.61131286
1604651400000,15685.74435513,15702.40579661,15465.59258474,15470.88272087,74.2340403
1604653200000,15479.44625551,15543.04361381,15306.11200905,15322.85858913,65.48964326
1604655000000,15320.81820839,15451.05340005,15243.81034919,15397.45026458,78.18132556
1604656800000,15397.45026456,15637.62722306,15380.7484065,15630.89432451,41.51789803
1604658600000,15628.55013926,15648.0,15544.24404575,15586.76856916,46.67588825
1604660400000,15586.76856916,15620.54782095,15430.00000001,15449.51771641,52.02864682
1604662200000,15449.51771641,15589.97616289,15429.67195171,15570.36850006,32.56195494
1604664000000,15571.19669072,15579.54539957,15364.68776667,15461.17951609,41.30442253
1604665800000,15464.00457091,15513.73963212,15380.00000001,15459.61626068,29.34454598
1604667600000,15454.62862315,15567.99999999,15430.77223451,15530.03043385,39.70178713
1604669400000,15530.03043384,15700.523465,15510.878757,15675.925811,57.00133394
1604671200000,15675.92581101,15685.85686715,15455.44310579,15507.88183152,44.78037225
1604673000000,15511.45515419,15532.62481086,15350.0,15456.04833576,82.68640375
1604674800000,15458.36900849,15511.98864599,15356.35718961,15487.76682699,27.66687964
1604676600000,15487.766827,15510.0,15389.24553399,15411.52232019,37.78181452
1604678400000,15406.91907129,15538.54799999,15406.91907129,15503.65077238,32.1289026
1604680200000,15515.81451666,15538.54799999,15464.81918023,15498.40124503,25.73912927
1604682000000,15497.79495698,15556.82970387,15480.45455253,15514.94461573,22.57336849
1604683800000,15514.94461573,15531.1146029,15466.222626,15466.222626,17.86996327
1604685600000,15466.222626,15526.88666899,15466.22262599,15519.03847437,14.88006311
1604687400000,15519.03847437,15519.03847437,15420.36254926,15455.11427918,13.5356158
1604689200000,15456.65126723,15515.3368,15442.50638553,15487.10196,15.11475844
1604691000000,15480.54769624,15483.61847464,15401.31353372,15430.45829101,9.16051677
1604692800000,15430.853212,15442.58657899,15178.74775017,15286.35164331,76.87744876
1604694600000,15284.20111442,15531.39353879,15278.18781715,15474.6073845,35.31036234
1604696400000,15480.79278415,15604.80154076,15460.442293,15563.21173501,64.80527482
1604698200000,15563.211735,15563.211735,15476.37727477,15531.84628788,19.53638024
1604700000000,15533.58589206,15533.58589206,15469.35288089,15513.43409982,10.47239407
1604701800000,15513.43409983,15621.3098399,15511.17514546,15580.7426512,11.24774674
1604703600000,15592.46814439,15663.211735,15588.47412801,15616.14708615,18.84645118
1604705400000,15616.14708615,15633.01197398,15525.14834281,15579.32477674,26.95925418
1604707200000,15579.32477674,15655.2088549,15547.37938506,15640.93579063,19.02723026
1604709000000,15641.57424433,15649.9999999,15565.84063014,15610.85266258,14.54111539
1604710800000,15610.06224985,15644.2653459,15570.62234617,15644.2653459,8.11465993
1604712600000,15644.26534591,15743.08346721,15644.26534591,15677.91784116,28.2045529
1604714400000,15678.70182246,15678.70182246,15561.46834171,15589.3626242,29.54136624
1604716200000,15589.3626242,15612.02641025,15531.87528304,15575.32599224,20.97431223
1604718000000,15572.4935939,15615.40759308,15557.6713176,15586.99999999,29.13369197
1604719800000,15582.75507599,15586.22074611,15505.2072,15551.5711,79.43860986
1604721600000,15546.69768075,15618.30561764,15538.50439682,15542.24355081,8.1018903
1604723400000,15542.24355081,15547.89999999,15457.90058379,15505.39125715,16.42516789
1604725200000,15514.04349085,15544.99999999,15456.2508335,15516.63290534,7.69759815
1604727000000,15516.63290534,15570.51806646,15489.03750625,15547.35237136,5.67720516
1604728800000,15547.35237135,15557.19796867,15483.63877312,15490.00673055,2.81734705
1604730600000,15491.68180891,15535.87821366,15481.45739591,15527.76403559,5.07915814
1604732400000,15527.76403558,15527.76403559,15462.21406955,15466.42650981,14.05773582
1604734200000,15466.4265098,15492.79214659,15428.6967139,15447.07071388,21.81067519
1604736000000,15448.59008778,15503.42561741,15400.0,15482.58881485,32.49695776
1604737800000,15482.58881487,15540.87821365,15457.38526414,15501.04842311,15.03439809
1604739600000,15500.00000001,15532.07071388,15478.09055935,15479.01329792,32.00189299
1604741400000,15479.01329792,15484.55570051,15443.5500947,15482.54580901,16.51499401
1604743200000,15482.77271897,15495.99999999,15432.74243909,15495.99999999,17.71227148
1604745000000,15495.99999999,15562.87821365,15495.99999999,15562.24665351,14.98078393
1604746800000,15556.28676651,15579.75321978,15517.87859706,15526.91824713,21.76266459
1604748600000,15523.9183416,15564.49704181,15478.00000001,15524.10219781,27.34712298
1604750400000,15524.10219781,15548.18841502,15502.70202971,15545.5702446,21.37991898
1604752200000,15536.57590512,15541.1364762,15509.691478,15510.83146988,4.04725487
1604754000000,15511.4569922,15524.72889315,15425.7295406,15447.67632508,9.31348781
1604755800000,15447.67632508,15517.0,15400.87967496,15508.0507428,18.00750994
1604757600000,15508.0507428,15508.0507428,15350.0,15439.70637103,31.12230871
1604759400000,15440.0,15448.99999999,15266.46013286,15299.05112696,50.60109645
1604761200000,15299.05112696,15350.5222778,15181.17955704,15316.9789724,64.30327383
1604763000000,15314.84289307,15385.97594821,15301.54085163,15336.62186149,50.35712854
1604764800000,15336.62186148,15370.10676588,15085.20709903,15201.49987373,108.1756269
1604766600000,15202.97584242,15408.26534881,15202.97584242,15364.93956194,62.48907954
1604768400000,15364.84289797,15393.78632161,15249.63076676,15296.84779153,42.90843336
1604770200000,15300.4021158,15305.1682967,15203.73612654,15225.22031067,24.60915619
1604772000000,15221.66429148,15293.82952836,15110.33266078,15151.92038956,76.72795348
1604773800000,15151.02066582,15151.43821236,14700.0,14925.40860542,208.12595304
1604775600000,14925.7538241,15029.0,14744.04163634,14791.0204494,111.74116461
1604777400000,14782.68581409,14805.6691,14510.0,14637.51458744,144.6588052
1604779200000,14631.59100358,14756.33217152,14357.0,14734.459491,178.25626336
1604781000000,14734.459491,14930.53596357,14650.0,14850.99999997,122.96698931
1604782800000,14850.34067734,14926.17758261,14783.42505906,14862.402746,40.19838726
1604784600000,14865.52118245,14865.52118245,14744.3637279,14825.31047668,51.80887849
1604786400000,14825.31047669,14845.89739704,14662.51426714,14789.84966798,37.75248419
1604788200000,14789.86476958,14848.87050084,14770.86362252,14800.76018583,9.70412087
1604790000000,14800.76021588,14910.99999999,14800.00000004,14833.63475019,13.42471485
1604791800000,14841.71378058,14888.5772225,14795.391718,14817.4147983,9.57240936
1604793600000,14814.01553404,14831.81171829,14704.46553773,14831.81171829,40.19182189
1604795400000,14831.81171829,14912.21861214,14818.68435975,14898.61251451,27.97129743
1604797200000,14907.08007358,14907.08009358,14830.0,14863.9584891,7.59673027
1604799000000,14863.9584891,15061.22343749,14863.9584891,15047.0154026,36.68498612
1604800800000,15049.43471065,15104.70187935,15020.2855543,15024.04504964,35.33259593
1604802600000,15022.46601003,15064.31890176,14972.45060448,15006.0,15.10199563
1604804400000,15010.54676704,15038.8577307,14962.61390051,14998.01684834,14.45958492
1604806200000,14998.76688627,15026.856075,14962.6139005,14962.61390051,9.10117528
1604808000000,14962.61390051,15019.08309998,14934.47247041,15001.028374,7.67320202
1604809800000,14990.05799744,15007.44844374,14936.78553055,14977.05937772,10.19014936
1604811600000,14980.15097749,15019.08309999,14954.32708556,15007.798848,15.59886575
1604813400000,15016.46526521,15071.0,15001.75957278,15055.33428349,10.14900011
1604815200000,15055.33428349,15067.95569724,15005.59128175,15012.42586935,20.33770237
1604817000000,15009.82247497,15028.20777252,14971.42457712,15002.49215175,10.82145316
1604818800000,15005.01792866,15031.09832348,14968.91469705,14968.91469705,10.75084885
1604820600000,14981.77029326,14993.63692385,14909.8015686,14932.39447484,25.01865085
1604822400000,14936.60613,14982.67185158,14925.0,14925.0,43.0887393
1604824200000,14925.0,14973.69843763,14904.23480001,14970.80762355,53.72549553
1604826000000,14972.94975877,15019.28399998,14940.0,14953.43622344,11.48237371
1604827800000,14963.27055159,15037.54350856,14963.27055159,15026.35911266,31.54798577
1604829600000,15026.35911267,15062.15533112,15000.04234175,15034.0,23.00632389
1604831400000,15034.0,15167.7638,15016.22225286,15165.02171966,41.61041956
1604833200000,15165.12170964,15181.93844077,15112.20546901,15125.46445534,11.25246217
1604835000000,15125.46445533,15167.00974039,15104.60703782,15167.00974039,22.36360377
1604836800000,15167.0097404,15270.47680064,15167.0097404,15202.61070398,78.50620203
1604838600000,15202.51070396,15284.47361207,15202.51070396,15241.95856794,31.09909019
1604840400000,15242.2107152,15264.46634088,15152.77171967,15160.61353516,33.79498979
1604842200000,15160.61353516,15209.99999999,15113.818579,15209.57411556,13.61517776
1604844000000,15204.06093033,15255.20622799,15180.38288991,15241.68662096,16.25728142
1604845800000,15245.68829024,15345.45088231,15233.43329445,15337.46084963,38.07422447
1604847600000,15338.99501943,15433.28878279,15338.99501943,15345.00347765,52.70721044
1604849400000,15345.00347765,15382.80001,15319.60481323,15348.58861759,21.07882801
1604851200000,15351.68632405,15395.96320557,15303.83748191,15306.8545668,10.30124628
1604853000000,15307.65996755,15426.59752291,15307.65996755,15390.58519582,20.10831993
1604854800000,15390.47510099,15569.99999999,15383.7,15559.03437599,40.21957578
1604856600000,15566.05537643,15621.87306669,15508.37672615,15572.37977467,24.88103129
1604858400000,15575.70934804,15644.82061712,15505.12241677,15530.57859196,61.68942315
1604860200000,15526.35152541,15547.37594593,15458.80014149,15523.38619567,24.78114793
1604862000000,15521.86523172,15541.6262695,15343.36537835,15367.45182829,67.98690376
1604863800000,15350.0,15415.04524298,15261.7154854,15342.43178826,45.4972196
1604865600000,15342.43178827,15430.92439641,15342.43178827,15357.71082333,21.60866662
1604867400000,15357.71082334,15409.5076117,15332.83866262,15366.82639874,7.59954128
1604869200000,15366.729487,15404.38152171,15251.70102931,15269.79060792,10.25586819
1604871000000,15269.79060793,15339.40981513,15250.00000001,15321.00332693,10.91172312
1604872800000,15321.00332693,15456.2346665,15321.00332693,15425.8242295,14.3477745
1604874600000,15425.82422951,15525.0,15425.82422951,15502.91796719,9.44733063
1604876400000,15502.74802481,15521.07871461,15450.26484073,15467.2117429,11.02435003
1604878200000,15464.45626144,15511.38186756,15462.97219686,15470.96411404,22.15226268
1604880000000,15471.25322679,15508.7363476,15405.0,15491.12896428,19.08999749
1604881800000,15493.12828915,15586.29999998,15493.12828915,15542.35752699,19.90342078
1604883600000,15540.54911032,15587.2482488,15507.60506691,15527.28948204,8.92689024
1604885400000,15527.28948205,15552.65184327,15478.00000001,15502.44908082,8.280799
1604887200000,15504.46392262,15518.99999999,15440.60026886,15513.0,6.91711445
1604889000000,15512.99999999,15560.99999996,15458.63206032,15461.40339492,6.88251778
