t,o,h,l,c,v
1620540000000,58468.0,58561.0,58280.0,58380.5,231.687
1620543600000,58380.5,58380.5,57800.0,58005.5,680.858
1620547200000,58005.5,58286.5,57899.0,58234.0,412.665
1620550800000,58234.0,58400.0,57674.5,58012.5,825.584
1620554400000,58012.5,58100.0,57631.0,58051.5,394.185
1620558000000,58051.5,58250.5,57963.5,57973.5,349.62
1620561600000,57973.5,58045.5,56375.0,56550.5,2484.744
1620565200000,56550.5,57399.5,56550.5,57322.0,741.073
1620568800000,57322.0,57508.0,57206.0,57228.0,550.536
1620572400000,57228.0,57450.0,57075.0,57435.0,373.704
1620576000000,57435.0,57909.5,57392.5,57645.5,515.796
1620579600000,57645.5,57654.0,57325.0,57483.5,246.547
1620583200000,57483.5,57645.0,57248.0,57477.0,193.342
1620586800000,57477.0,57580.0,57095.5,57312.0,299.174
1620590400000,57312.0,57915.0,57224.0,57860.0,469.18
1620594000000,57860.0,58139.0,57811.0,58008.0,329.538
1620597600000,58008.0,58200.0,57892.5,57945.0,318.273
1620601200000,57945.0,58397.0,57945.0,58240.5,346.19
1620604800000,58240.5,58877.0,58078.5,58877.0,667.668
1620608400000,58877.0,59000.0,58655.5,58712.0,530.941
1620612000000,58712.0,59089.0,58693.0,58998.0,413.855
1620615600000,58998.0,59463.5,58969.5,59390.5,561.397
1620619200000,59390.5,59586.0,59068.5,59221.0,599.899
1620622800000,59221.0,59437.0,58770.5,59076.5,523.19
1620626400000,59076.5,59192.5,58820.0,58889.0,271.464
1620630000000,58889.0,58990.5,58445.0,58445.5,592.769
1620633600000,58445.5,58641.0,58156.0,58484.5,714.931
1620637200000,58484.5,58677.5,57835.0,57968.0,710.117
1620640800000,57968.0,58228.0,57657.0,57949.5,865.336
1620644400000,57949.5,58362.0,57477.0,58188.5,1109.781
1620648000000,58188.5,58300.0,57654.5,57772.5,1186.151
1620651600000,57772.5,58020.0,57604.0,57811.0,464.406
1620655200000,57811.0,57811.0,56965.0,56965.0,1165.486
1620658800000,56965.0,58434.5,56801.5,58386.0,1239.682
1620662400000,58386.0,58680.0,57677.0,57677.0,1017.051
1620666000000,57677.0,57770.0,56978.0,57099.0,1233.065
1620669600000,57099.0,57258.0,56500.0,56869.0,1101.775
1620673200000,56869.0,57076.5,55657.5,55851.5,1408.18
1620676800000,55851.5,55851.5,53421.5,55296.0,7063.578
1620680400000,55296.0,55789.0,55080.5,55679.5,621.274
1620684000000,55679.5,56195.5,55402.5,56189.5,912.485
1620687600000,56189.5,56195.0,55494.0,55801.0,635.349
1620691200000,55801.0,56400.0,55435.0,55463.5,717.343
1620694800000,55463.5,55804.0,55096.0,55528.0,741.404
1620698400000,55528.0,55891.5,54547.5,54641.5,771.369
1620702000000,54641.5,55241.0,54512.0,55151.5,847.838
1620705600000,55151.5,55512.0,55016.0,55306.5,398.483
1620709200000,55306.5,55463.5,54614.0,54815.0,546.52
1620712800000,54815.0,55742.0,54770.0,55678.5,551.816
1620716400000,55678.5,55796.5,55420.0,55720.5,385.989
1620720000000,55720.5,55839.5,55253.5,55361.5,757.532
1620723600000,55361.5,56053.5,55361.5,55942.0,438.508
1620727200000,55942.0,56201.0,55787.0,55883.5,367.927
1620730800000,55883.5,55982.0,55236.5,55283.5,591.934
1620734400000,55283.5,55461.5,54841.0,55437.0,786.12
1620738000000,55437.0,55771.5,54955.5,55763.5,838.57
1620741600000,55763.5,55905.5,55553.0,55734.5,694.219
1620745200000,55734.5,56181.0,55584.0,56079.0,571.024
1620748800000,56079.0,56546.0,55786.5,56015.0,848.082
1620752400000,56015.0,56495.0,55945.5,56378.5,252.892
1620756000000,56378.5,56677.0,56269.5,56362.5,357.321
1620759600000,56362.5,56820.0,56355.0,56599.5,298.86
1620763200000,56599.5,56825.0,56496.0,56800.0,209.415
1620766800000,56800.0,56843.0,56336.5,56498.0,314.757
1620770400000,56498.0,56614.5,56345.5,56418.5,363.173
1620774000000,56418.5,56766.5,56232.5,56684.0,318.781
1620777600000,56684.0,57331.0,56589.0,57331.0,781.585
1620781200000,57331.0,57331.0,56932.0,57035.5,263.123
1620784800000,57035.5,57300.0,56950.5,57142.0,322.46
1620788400000,57142.0,57826.5,57010.0,57732.5,742.748
1620792000000,57732.5,57929.5,57337.5,57355.0,622.514
1620795600000,57355.0,57480.0,57214.0,57286.0,404.993
1620799200000,57286.0,57359.0,57001.0,57058.0,473.823
1620802800000,57058.0,57281.5,56963.0,57172.5,291.653
1620806400000,57172.5,57229.5,56723.0,56977.5,630.446
1620810000000,56977.5,57214.0,56841.5,56908.5,448.743
1620813600000,56908.5,56908.5,56080.0,56139.0,1074.37
1620817200000,56139.0,56537.5,56138.5,56481.5,334.001
1620820800000,56481.5,56647.0,56255.0,56383.0,523.732
1620824400000,56383.0,56906.0,55864.0,56775.0,1203.044
1620828000000,56775.0,56894.0,56063.0,56092.5,688.083
1620831600000,56092.5,56163.0,55348.5,55536.0,1289.808
1620835200000,55536.0,55714.5,54500.0,55070.0,1454.848
1620838800000,55070.0,55350.0,54764.5,54918.0,621.016
1620842400000,54918.0,55178.0,53660.0,54169.0,1620.974
1620846000000,54169.0,54563.0,53604.0,54524.0,887.873
1620849600000,54524.0,54680.0,54072.0,54461.5,346.052
1620853200000,54461.5,54746.0,54363.0,54550.5,303.43
1620856800000,54550.5,54729.5,51630.0,52922.0,5576.713
1620860400000,52922.0,52940.0,48600.0,49617.0,6791.517
1620864000000,49617.0,50404.0,45719.0,49657.5,17756.768
1620867600000,49657.5,50544.5,49320.5,50544.5,2009.561
1620871200000,50544.5,50819.5,50067.5,50270.5,1223.789
1620874800000,50270.5,50487.0,49583.0,50460.0,1444.384
1620878400000,50460.0,50952.5,50301.5,50439.5,1094.63
1620882000000,50439.5,51029.0,50439.0,50860.0,690.159
1620885600000,50860.0,51286.0,50760.0,51286.0,717.889
1620889200000,51286.0,51318.5,50705.0,50870.0,527.063
1620892800000,50870.0,50920.0,49995.5,50071.0,1463.852
1620896400000,50071.0,50414.0,48836.0,49285.5,1985.93
1620900000000,49285.5,50285.0,48971.0,49255.5,1497.119
1620903600000,49255.5,49920.0,48523.0,49786.5,1825.411
1620907200000,49786.5,50383.0,49574.5,50184.0,1094.226
1620910800000,50184.0,50609.5,49648.5,50547.5,1039.947
1620914400000,50547.5,50866.0,50273.0,50361.5,765.811
1620918000000,50361.5,50422.0,49548.5,49715.0,1019.376
1620921600000,49715.0,50428.0,48532.0,48728.0,1520.409
1620925200000,48728.0,48872.0,47015.0,48467.0,4232.74
1620928800000,48467.0,48949.0,47736.0,47893.0,2139.839
1620932400000,47893.0,49360.0,47893.0,48584.5,1967.514
1620936000000,48584.5,49475.5,48436.0,49361.5,917.14
1620939600000,49361.5,49900.0,49061.0,49602.5,636.216
1620943200000,49602.5,49900.0,48907.0,48908.0,644.639
1620946800000,48908.0,49758.5,48465.5,49715.5,971.423
1620950400000,49715.5,50258.0,49555.5,50050.5,1012.531
1620954000000,50050.5,50380.0,49900.5,50055.0,365.93
1620957600000,50055.0,50090.0,49490.0,49513.0,436.123
1620961200000,49513.0,49696.5,49100.0,49214.5,440.337
1620964800000,49214.5,49583.0,48901.0,49240.0,731.178
1620968400000,49240.0,49750.0,49119.0,49700.5,556.914
1620972000000,49700.5,49737.0,48946.0,49145.0,604.926
1620975600000,49145.0,50284.0,49144.5,50020.5,1018.302
1620979200000,50020.5,50440.0,49934.0,50375.0,596.881
1620982800000,50375.0,50809.0,50191.0,50423.0,644.992
1620986400000,50423.0,50750.5,50268.0,50727.0,628.489
1620990000000,50727.0,50959.0,50524.0,50546.0,655.079
1620993600000,50546.0,50632.5,50295.0,50364.5,638.488
1620997200000,50364.5,50990.0,50105.0,50949.0,937.337
1621000800000,50949.0,50950.0,50522.5,50908.0,592.033
1621004400000,50908.0,51471.0,50908.0,51237.0,1158.244
1621008000000,51237.0,51311.5,50739.0,50879.5,1085.182
1621011600000,50879.5,51069.0,50601.5,50627.0,624.587
1621015200000,50627.0,50741.5,50402.0,50502.5,544.166
1621018800000,50502.5,50507.0,50162.0,50193.0,361.994
1621022400000,50193.0,50331.0,49110.0,49181.5,1296.351
1621026000000,49181.5,49845.5,49081.5,49818.5,886.493
1621029600000,49818.5,50120.0,49645.0,49913.5,441.621
1621033200000,49913.5,50141.5,49760.0,49850.5,457.392
1621036800000,49850.5,50313.5,49329.0,49480.0,1271.689
1621040400000,49480.0,50688.0,49406.5,50669.5,1338.972
1621044000000,50669.5,50669.5,50072.5,50114.0,346.907
1621047600000,50114.0,50114.0,49667.0,49667.0,506.38
1621051200000,49667.0,49908.0,49205.0,49366.0,846.032
1621054800000,49366.0,49746.5,49188.0,49696.5,561.174
1621058400000,49696.5,49696.5,48678.0,49014.0,1242.871
1621062000000,49014.0,49081.0,48450.0,48518.5,1001.504
1621065600000,48518.5,49065.5,48265.0,48865.0,1191.987
1621069200000,48865.0,49277.0,48388.0,48682.5,857.739
1621072800000,48682.5,48682.5,47834.0,48409.0,1481.833
1621076400000,48409.0,48992.0,48380.5,48936.5,695.801
1621080000000,48936.5,49323.0,48687.0,49190.5,704.122
1621083600000,49190.5,49353.5,48750.5,49004.5,701.088
1621087200000,49004.5,49549.0,48871.5,49395.5,1225.261
1621090800000,49395.5,49575.0,48884.0,49000.0,720.663
1621094400000,49000.0,49009.0,47598.0,47927.5,1953.148
1621098000000,47927.5,48259.0,47454.5,47874.0,1170.013
1621101600000,47874.0,48243.5,47577.0,47936.5,989.019
1621105200000,47936.5,48125.0,46916.5,48118.5,1661.999
1621108800000,48118.5,48649.5,48067.5,48260.0,873.457
1621112400000,48260.0,48758.0,48260.0,48454.0,418.01
1621116000000,48454.0,48700.0,47789.5,48015.0,767.001
1621119600000,48015.0,48066.0,46609.0,46800.0,1907.883
1621123200000,46800.0,47716.5,46521.0,47324.0,2336.133
1621126800000,47324.0,48246.0,47324.0,48068.5,726.935
1621130400000,48068.5,48316.5,47990.5,48150.0,717.863
1621134000000,48150.0,48400.0,47780.0,48399.5,677.207
1621137600000,48399.5,48792.0,48120.0,48132.0,778.797
1621141200000,48132.0,48366.0,48088.0,48223.5,472.948
1621144800000,48223.5,49493.5,48203.5,49051.5,1479.731
1621148400000,49051.5,49386.0,48866.0,49383.5,593.896
1621152000000,49383.5,49404.5,48690.0,48959.5,811.96
1621155600000,48959.5,49468.5,48938.0,49279.0,642.426
1621159200000,49279.0,49798.0,49262.0,49587.5,570.543
1621162800000,49587.5,49644.5,48964.5,49053.0,599.149
1621166400000,49053.0,49169.5,48607.0,48662.0,738.586
1621170000000,48662.0,49039.0,48550.0,48979.5,961.818
1621173600000,48979.5,49301.0,48125.0,48376.0,1808.039
1621177200000,48376.0,48376.5,47712.0,47810.0,917.054
1621180800000,47810.0,48165.0,47075.0,47359.5,1407.445
1621184400000,47359.5,47500.0,46261.5,47126.0,2707.433
1621188000000,47126.0,47406.0,45335.5,45431.5,3963.569
1621191600000,45431.5,46222.0,44431.0,45618.5,4764.819
1621195200000,45618.5,45885.0,43890.0,44100.0,5550.329
1621198800000,44100.0,45585.5,43909.0,45170.5,3321.148
1621202400000,45170.5,46259.5,45170.5,45568.5,1594.746
1621206000000,45568.5,46480.0,45417.0,46414.0,1394.878
1621209600000,46414.0,46629.0,45522.0,45580.0,1223.63
1621213200000,45580.0,45634.5,44570.0,44882.5,2304.68
1621216800000,44882.5,45250.0,44280.0,44544.5,1407.141
1621220400000,44544.5,44750.0,42773.5,42950.5,5089.798
1621224000000,42950.5,43750.0,42180.0,43609.0,6182.159
1621227600000,43609.0,44259.0,42494.0,44220.0,2555.044
1621231200000,44220.0,45284.0,43950.5,44346.0,4740.849
1621234800000,44346.0,45247.5,44176.0,45169.0,1139.319
1621238400000,45169.0,45524.5,44742.0,45363.0,1501.57
1621242000000,45363.0,45544.5,44992.0,45440.0,1053.22
1621245600000,45440.0,45526.5,44500.0,44588.5,1039.435
1621249200000,44588.5,45786.0,44421.0,45750.0,1702.273
1621252800000,45750.0,45788.0,44762.5,44948.0,1325.519
1621256400000,44948.0,45260.0,44586.5,45030.0,1160.218
1621260000000,45030.0,45132.5,43787.0,44449.5,2103.947
1621263600000,44449.5,44651.0,43210.0,43375.0,3365.394
1621267200000,43375.0,43847.0,42555.0,42602.0,4177.805
1621270800000,42602.0,43178.0,42143.5,42608.0,2823.083
1621274400000,42608.0,43741.5,42355.0,43529.5,2695.016
1621278000000,43529.5,44412.0,43528.0,44200.5,1589.525
1621281600000,44200.5,44939.0,44092.0,44772.0,1424.087
1621285200000,44772.0,44832.0,43317.0,43519.0,1706.79
1621288800000,43519.0,44371.5,42666.0,42918.5,2370.591
1621292400000,42918.5,43835.0,42522.0,43543.0,2588.574
1621296000000,43543.0,44628.0,43184.0,44397.0,2157.512
1621299600000,44397.0,45290.0,44322.0,45089.5,1589.855
1621303200000,45089.5,45260.0,44543.0,45041.0,1131.68
1621306800000,45041.0,45048.0,44700.0,44795.0,487.188
1621310400000,44795.0,45500.0,44768.5,45306.5,1685.944
1621314000000,45306.5,45481.0,45086.0,45379.5,992.861
1621317600000,45379.5,45815.0,44854.5,44932.5,1744.042
1621321200000,44932.5,45214.0,44870.5,45163.0,714.689
1621324800000,45163.0,45410.0,44906.5,44964.5,678.203
1621328400000,44964.5,45139.5,44665.5,44977.0,1153.399
1621332000000,44977.0,45484.0,44778.0,45381.5,751.06
1621335600000,45381.5,45662.5,45157.0,45340.0,764.032
1621339200000,45340.0,45363.0,43777.0,44002.5,2322.689
1621342800000,44002.5,44091.5,43336.0,43721.0,2307.828
1621346400000,43721.0,43721.0,42713.0,43280.0,2568.272
1621350000000,43280.0,43827.5,42850.0,43028.5,1827.725
1621353600000,43028.5,43713.0,42700.0,43664.5,2153.851
1621357200000,43664.5,43840.0,43340.5,43400.0,885.233
1621360800000,43400.0,43400.0,42432.0,42850.0,2003.438
1621364400000,42850.0,43645.0,42550.0,43286.5,1551.014
1621368000000,43286.5,43560.0,42764.5,43268.5,956.352
1621371600000,43268.5,43500.0,42825.0,43015.5,649.486
1621375200000,43015.5,43288.0,42751.0,42863.5,793.552
1621378800000,42863.5,43219.5,42317.5,42903.5,2087.643
1621382400000,42903.5,43598.5,42555.0,42666.0,2723.361
1621386000000,42666.0,42739.5,40537.5,40891.0,6554.78
1621389600000,40891.0,41307.0,40280.0,40322.5,2690.582
1621393200000,40322.5,41054.5,40154.0,40616.0,2753.699
1621396800000,40616.0,40870.0,38642.0,39303.0,8858.571
1621400400000,39303.0,39907.0,39036.0,39250.0,3626.342
1621404000000,39250.0,39880.0,39120.0,39399.5,2292.329
1621407600000,39399.5,40430.0,38487.5,40325.0,4756.253
1621411200000,40325.0,40790.0,39866.0,40457.0,1951.849
1621414800000,40457.0,40689.5,40055.0,40330.5,1271.103
1621418400000,40330.5,40420.0,38916.0,39446.0,3687.112
1621422000000,39446.0,39548.0,36257.5,38670.5,13690.139
1621425600000,38670.5,39189.0,32037.5,35082.0,22740.127
1621429200000,35082.0,36381.0,28801.0,35698.0,53613.055
1621432800000,35698.0,37459.0,33951.0,37409.5,21782.018
1621436400000,37409.5,37916.5,36372.0,37361.0,7744.116
1621440000000,37361.0,40202.0,36163.5,39690.5,9745.02
1621443600000,39690.5,40555.0,38962.5,39416.0,4878.691
1621447200000,39416.0,39648.5,37703.5,38044.5,4256.603
1621450800000,38044.5,39540.5,37785.5,39331.5,3131.389
1621454400000,39331.5,40192.0,38060.5,38286.0,3321.319
1621458000000,38286.0,38962.0,37062.5,38795.0,2568.836
1621461600000,38795.0,39628.5,38288.5,39139.5,2742.593
1621465200000,39139.5,39297.0,36700.0,36727.0,3137.698
1621468800000,36727.0,38228.5,34950.0,35858.5,7425.827
1621472400000,35858.5,37500.0,35553.0,36975.5,7884.3
1621476000000,36975.5,38249.5,36850.0,38050.0,2666.57
1621479600000,38050.0,38552.5,37850.0,38339.0,2293.795
1621483200000,38339.0,39779.0,38213.5,39431.5,3077.654
1621486800000,39431.5,39974.0,39181.0,39950.5,2055.333
1621490400000,39950.5,40254.0,39257.0,39722.0,1646.05
1621494000000,39722.0,40765.5,39675.0,39949.5,1959.851
1621497600000,39949.5,40222.0,39346.5,39811.0,1196.141
1621501200000,39811.0,40199.5,38743.5,39913.5,2181.798
1621504800000,39913.5,40450.0,39500.0,40360.5,1768.472
1621508400000,40360.5,40638.0,39694.5,40417.0,1486.541
1621512000000,40417.0,41939.5,40050.5,41657.5,4138.63
1621515600000,41657.5,42400.0,41350.5,41695.5,3047.96
1621519200000,41695.5,42197.5,41240.0,41448.0,2361.656
1621522800000,41448.0,41967.5,40964.5,41410.0,2100.416
1621526400000,41410.0,41437.0,38093.5,39286.0,10385.235
1621530000000,39286.0,40228.0,38725.0,39773.5,2873.308
1621533600000,39773.5,39970.0,39236.0,39774.5,1690.876
1621537200000,39774.5,40422.0,39544.0,40075.5,964.316
1621540800000,40075.5,40596.0,39621.5,40000.0,1074.451
1621544400000,40000.0,40816.5,39720.0,40671.0,884.502
1621548000000,40671.0,41810.5,39504.5,41432.5,2160.678
1621551600000,41432.5,41699.5,40255.5,40500.5,1737.415
1621555200000,40500.5,42215.0,40473.0,41670.5,2223.999
1621558800000,41670.5,41793.0,41242.5,41428.0,930.69
1621562400000,41428.0,41576.0,41032.0,41254.5,723.021
1621566000000,41254.5,41254.5,40412.5,40680.5,1050.923
1621569600000,40680.5,40699.0,39676.0,39931.0,1639.527
1621573200000,39931.0,40258.0,39569.5,39820.0,1440.484
1621576800000,39820.0,40763.5,39211.0,40525.0,2077.657
1621580400000,40525.0,40543.5,39462.0,39816.5,1522.068
1621584000000,39816.5,40300.0,39263.5,39998.0,1946.186
1621587600000,39998.0,41155.0,39997.5,40853.0,1852.14
1621591200000,40853.0,41155.0,40555.5,40723.0,1399.578
1621594800000,40723.0,41193.5,40240.0,41108.0,1505.714
1621598400000,41108.0,41563.0,40458.5,40500.5,1488.513
1621602000000,40500.5,41235.5,40248.0,41072.0,1195.772
1621605600000,41072.0,41686.5,36600.0,37790.0,20806.919
1621609200000,37790.0,38230.0,36386.0,36802.0,6348.888
1621612800000,36802.0,37798.5,36071.0,37038.5,7407.858
1621616400000,37038.5,37364.5,36653.0,37352.0,2963.954
1621620000000,37352.0,37352.0,36407.0,37155.5,2355.41
1621623600000,37155.5,37155.5,35505.0,36048.0,3765.68
1621627200000,36048.0,36323.0,35157.0,35200.5,3089.108
1621630800000,35200.5,36554.0,33404.0,36522.0,9060.512
1621634400000,36522.0,37172.5,35921.0,36628.0,2290.106
1621638000000,36628.0,37409.0,36283.5,37227.5,1914.162
1621641600000,37227.5,37710.5,36873.5,37636.0,1876.75
1621645200000,37636.0,37975.0,37205.5,37633.0,1161.536
1621648800000,37633.0,38086.0,37191.5,37387.5,1404.455
1621652400000,37387.5,37709.5,36535.5,36927.5,1497.387
1621656000000,36927.5,37206.5,35909.5,36310.5,1843.483
1621659600000,36310.5,36673.0,35220.0,36366.0,2993.095
1621663200000,36366.0,36490.5,35541.5,36393.5,2347.534
1621666800000,36393.5,36500.0,35629.0,36285.5,1655.443
1621670400000,36285.5,37096.0,36265.5,36804.5,2158.006
1621674000000,36804.5,37415.0,36493.0,37165.5,1774.837
1621677600000,37165.5,38799.5,36831.0,38316.5,3876.203
1621681200000,38316.5,38481.0,37547.5,38152.0,1803.597
1621684800000,38152.0,38685.0,37732.0,38129.5,2187.456
1621688400000,38129.5,38799.0,37960.0,38277.0,1680.573
1621692000000,38277.0,38505.0,37365.0,37765.0,2171.848
1621695600000,37765.0,38713.0,37082.0,38125.5,3034.722
1621699200000,38125.5,38448.5,37531.5,38158.0,2180.798
1621702800000,38158.0,38550.0,37798.0,37982.0,1529.473
1621706400000,37982.0,38105.0,37305.0,37628.5,1248.071
1621710000000,37628.5,37978.5,37182.5,37280.5,1152.634
1621713600000,37280.5,38176.0,37262.0,37986.0,1218.837
1621717200000,37986.0,38328.5,37804.0,38129.5,575.77
1621720800000,38129.5,38276.5,37324.0,37590.0,1262.265
1621724400000,37590.0,37818.5,37390.0,37437.0,443.049
1621728000000,37437.0,38230.0,36676.0,38134.5,2019.44
1621731600000,38134.5,38180.0,37845.5,37875.5,658.37
1621735200000,37875.5,37963.5,37359.0,37444.5,1084.482
1621738800000,37444.5,37640.0,37238.0,37421.0,1030.278
1621742400000,37421.0,37421.5,37060.0,37204.5,990.719
1621746000000,37204.5,37204.5,36638.5,36888.5,1235.022
1621749600000,36888.5,37311.5,36320.0,36646.0,1508.732
1621753200000,36646.0,36775.5,35546.5,35914.5,2092.074
1621756800000,35914.5,35915.0,33800.5,34362.0,8513.11
1621760400000,34362.0,35271.0,33950.5,34221.0,5446.53
1621764000000,34221.0,35813.0,34150.0,35011.0,3305.088
1621767600000,35011.0,35782.5,34608.5,35383.5,2248.794
1621771200000,35383.5,35773.5,33032.5,33921.0,9384.967
1621774800000,33921.0,34120.5,32600.0,33595.0,9685.242
1621778400000,33595.0,34506.5,33010.0,33861.0,4060.947
1621782000000,33861.0,33969.5,33005.0,33300.0,3093.235
1621785600000,33300.0,33666.5,31068.5,32205.0,10928.436
1621789200000,32205.0,33832.5,32069.0,32693.5,5707.775
1621792800000,32693.5,33444.0,31808.0,32553.0,4652.02
1621796400000,32553.0,33437.0,32254.5,33047.5,2395.811
1621800000000,33047.5,33919.5,33033.5,33617.5,1788.61
1621803600000,33617.5,34427.0,33591.0,33999.0,2124.116
1621807200000,33999.0,34844.0,33600.0,33824.5,2295.36
1621810800000,33824.5,34950.0,33824.0,34658.0,1418.266
1621814400000,34658.0,35675.5,34650.5,35165.5,1917.418
1621818000000,35165.5,35513.0,34667.5,35072.5,1509.918
1621821600000,35072.5,35422.0,34785.5,35248.0,1224.136
1621825200000,35248.0,35889.0,35106.0,35246.5,1863.305
1621828800000,35246.5,35402.5,34390.5,34855.5,1979.763
1621832400000,34855.5,35450.0,34755.5,35273.0,1249.176
1621836000000,35273.0,36182.0,35003.0,36036.0,1864.413
1621839600000,36036.0,36875.5,36033.5,36624.0,2850.077
1621843200000,36624.0,36839.0,36185.0,36596.0,2149.897
1621846800000,36596.0,36602.5,36200.5,36218.5,1238.088
1621850400000,36218.5,36702.0,35910.0,36402.0,2187.729
1621854000000,36402.0,37876.0,36388.5,37596.0,4349.83
1621857600000,37596.0,38601.0,37366.5,38183.5,4783.802
1621861200000,38183.5,38383.5,37377.0,37563.0,3347.577
